Date,Hour,City,City_Code,Grid_ID,Consumer_Type,Energy_Consumption_kWh,Renewable_Energy_kWh,Grid_Load_Percentage,Voltage_Level,Power_Outage,Temperature_C,Tariff_Rate,Energy_Cost,Peak_Hour,Smart_Meter_ID
08-12-2025,23,Chennai,CHE,G340,Industrial,107.81,40.12,48.78,230.62,0,27.93,7.91,853.16,No,SM71507
05-07-2025,7,Chennai,CHE,G324,Residential,11.36,5.48,55.14,220.05,0,34.42,7.7,87.39,No,SM60955
03-04-2025,2,Bangalore,BLR,G450,Commercial,19.18,12.6,48.92,222.48,0,29.1,6.93,132.85,No,SM10390
28-01-2025,21,Hyderabad,HYD,G954,Residential,9.56,4.85,47.96,230.73,0,27.29,7.39,70.67,Yes,SM30497
24-01-2025,2,Delhi,DEL,G680,Commercial,37.18,13.12,54.72,234.06,0,26.49,7.62,283.36,No,SM71932
09-05-2025,21,Hyderabad,HYD,G737,Commercial,99.12,49.84,59.91,231.76,0,29,6.68,662.41,Yes,SM73508
07-01-2025,16,Hyderabad,HYD,G808,Industrial,203.18,115.9,52.32,226.81,0,31.17,7.01,1424.64,No,SM98541
29-10-2025,11,Hyderabad,HYD,G888,Residential,4.92,2.85,45.49,220.55,0,32.64,6.52,32.11,No,SM48783
07-09-2025,15,Chennai,CHE,G960,Residential,6.46,2.49,39.65,225.91,0,30.28,7.56,48.87,No,SM85477
25-04-2025,8,Delhi,DEL,G615,Residential,10.35,4.63,59.04,223.88,0,29,7.72,79.86,No,SM94109
08-03-2025,1,Bangalore,BLR,G839,Industrial,98.27,53.77,53.83,221.7,0,30.74,6.67,655.11,No,SM38002
19-09-2025,19,Chennai,CHE,G765,Commercial,64.76,30.82,63.48,227.6,0,27.61,7.01,453.74,Yes,SM29653
03-04-2025,12,Chandigarh,CHD,G429,Residential,7.58,3.49,40.76,221.39,0,27.8,6.48,49.14,No,SM68227
26-04-2025,22,Ahmedabad,AMD,G749,Commercial,24.41,13.01,51.44,226.45,0,32.51,5.89,143.88,Yes,SM44318
10-03-2025,3,Kolkata,PUN,G343,Commercial,24.8,8.26,62.56,230.47,0,31.35,6.35,157.45,No,SM38201
15-03-2025,7,Ahmedabad,AMD,G214,Residential,2.86,1.68,36.29,223.58,1,32.78,5.7,16.33,No,SM80377
04-06-2025,11,Bangalore,BLR,G534,Commercial,34.62,17.71,52.46,227.56,0,26.88,6.55,226.76,No,SM68061
09-04-2025,2,Bangalore,BLR,G686,Commercial,24.43,14.03,50.44,226.18,0,28.91,7.11,173.64,No,SM47331
07-08-2025,0,Delhi,DEL,G231,Residential,4.28,1.52,58.43,231.25,0,29.12,7.93,33.98,No,SM14809
17-05-2025,15,Kolkata,PUN,G767,Commercial,36.28,11.64,40,231.37,0,27.36,6.76,245.36,No,SM16372
30-09-2025,11,Bangalore,BLR,G420,Industrial,227.17,124.26,77.72,220.9,0,29.05,6.97,1582.4,No,SM16455
19-06-2025,8,Chandigarh,CHD,G332,Commercial,17.68,8.61,45.77,224.57,0,28.97,6.47,114.31,No,SM98167
22-03-2025,0,Ahmedabad,AMD,G850,Industrial,70.31,46.59,48.03,223.52,0,30.45,5.54,389.28,No,SM52357
18-04-2025,3,Mumbai,MUM,G394,Residential,8.01,2.31,55.8,224.54,0,33.43,8.87,71.02,No,SM28999
24-01-2025,6,Kolkata,PUN,G416,Industrial,163.02,63.72,65.51,220.69,0,25.35,6.79,1107.43,No,SM48375
17-02-2025,11,Hyderabad,HYD,G825,Industrial,192.72,107.85,55.27,230.51,0,26.11,7.16,1379.65,No,SM29405
01-10-2025,13,Ahmedabad,AMD,G997,Residential,5.85,3.22,54.59,223.41,0,34.72,6.3,36.88,No,SM69774
09-01-2025,7,Hyderabad,HYD,G470,Residential,11.09,4.81,41.11,228.81,0,33.38,6.57,72.86,No,SM10205
21-04-2025,10,Delhi,DEL,G710,Industrial,123.46,18.52,47.35,223.99,0,23.43,8.05,993.8,No,SM47071
15-05-2025,22,Mumbai,MUM,G311,Industrial,372.26,92.45,85.23,220.12,0,30.07,8.81,3277.96,Yes,SM57499
22-11-2025,0,Chennai,CHE,G625,Residential,3.38,1.22,52.34,233.99,1,35.92,7.24,24.44,No,SM84450
17-12-2025,11,Ahmedabad,AMD,G241,Industrial,176.79,120.7,68.68,220.1,0,29.05,5.81,1027.46,No,SM90460
14-12-2025,16,Delhi,DEL,G397,Residential,7.47,2.93,31.75,222.65,0,25.88,7.81,58.36,No,SM46625
12-06-2025,8,Chandigarh,CHD,G751,Industrial,155.97,70.79,57.6,231.59,0,23.54,6.15,959.48,No,SM82130
12-10-2025,1,Chandigarh,CHD,G404,Commercial,17.49,6.98,58.75,234.12,0,23.28,5.93,103.71,No,SM88211
04-07-2025,20,Delhi,DEL,G273,Residential,25.17,7.85,43.52,229.53,0,24.25,8.38,210.85,Yes,SM45898
12-09-2025,0,Delhi,DEL,G819,Residential,6.67,1.85,47.67,231.87,0,26.76,7.92,52.82,No,SM74454
07-03-2025,12,Bangalore,BLR,G723,Residential,5.8,3.35,30.58,233.41,0,30.92,6.76,39.2,No,SM85855
27-01-2025,10,Ahmedabad,AMD,G442,Industrial,91.79,35.97,43.18,234.19,0,34.13,6.46,592.75,No,SM10070
28-07-2025,16,Hyderabad,HYD,G412,Residential,5,2.56,32.5,221.78,0,29.85,7.09,35.44,No,SM27224
12-07-2025,6,Ahmedabad,AMD,G417,Commercial,47.39,27.93,40.74,223.65,0,32.43,5.7,270.26,No,SM48143
05-09-2025,17,Delhi,DEL,G543,Commercial,57.14,23.13,47.71,223.73,0,28.25,7.91,452.07,No,SM43335
08-10-2025,5,Hyderabad,HYD,G339,Commercial,37.68,16.31,39.77,224.03,0,25.85,6.87,258.68,No,SM77999
26-09-2025,1,Chennai,CHE,G355,Industrial,63.81,24.73,41.38,234.54,0,33.48,7.29,465,No,SM98904
08-10-2025,5,Chandigarh,CHD,G918,Commercial,9.43,3.06,41.94,225.55,0,28.64,6.13,57.81,No,SM45396
21-07-2025,16,Bangalore,BLR,G180,Residential,12.37,5.43,31.24,230.9,0,28.47,6.85,84.77,No,SM28877
18-11-2025,13,Kolkata,PUN,G746,Commercial,14.66,3.92,48.41,232.24,0,28.43,6.48,95.03,No,SM66574
04-04-2025,20,Chennai,CHE,G600,Commercial,89.64,35.3,64.96,220.11,0,26.43,7.65,685.91,Yes,SM97599
14-07-2025,7,Kolkata,PUN,G852,Commercial,32.48,8.62,60.28,232.3,0,22.76,6.63,215.28,No,SM63128
18-05-2025,18,Ahmedabad,AMD,G468,Industrial,186.34,102.87,49.63,233.99,0,34.95,5.79,1079.49,Yes,SM51448
07-01-2025,5,Chandigarh,CHD,G474,Residential,5.62,1.93,42.56,230.05,0,26.49,5.96,33.5,No,SM74105
17-01-2025,14,Mumbai,MUM,G344,Residential,8.25,2.53,43.82,234.76,0,30.52,9.21,75.93,No,SM80233
07-04-2025,23,Chandigarh,CHD,G526,Residential,5.71,2.52,42.57,222.19,0,24.94,6.15,35.1,No,SM43584
29-03-2025,4,Delhi,DEL,G529,Commercial,31.73,8.46,49.17,223.57,0,31.77,7.87,249.64,No,SM36343
27-10-2025,11,Mumbai,MUM,G986,Residential,9.66,3.84,39.97,227.76,0,25.11,8.62,83.23,No,SM79108
03-01-2025,13,Chandigarh,CHD,G988,Industrial,148.23,66.26,49.82,232.03,0,20.48,6.38,945.57,No,SM58178
01-01-2025,0,Delhi,DEL,G721,Industrial,141.91,63.95,72.19,221.84,0,26.76,7.51,1066.47,No,SM91708
12-04-2025,22,Bangalore,BLR,G410,Residential,11.79,4.47,37.18,233.1,0,26.99,6.64,78.31,Yes,SM35909
08-09-2025,7,Ahmedabad,AMD,G441,Industrial,114,68.51,64.4,226.16,0,29.42,6.36,724.92,No,SM80686
25-01-2025,5,Chandigarh,CHD,G494,Industrial,87.2,44.28,38.72,220.34,0,25.7,6.12,533.86,No,SM56626
31-07-2025,1,Bangalore,BLR,G398,Residential,6.73,3.46,45.67,230.18,0,22.96,7.08,47.7,No,SM87892
22-10-2025,12,Hyderabad,HYD,G114,Industrial,126.85,63.34,65.68,225.61,0,28.7,6.86,869.74,No,SM89428
14-09-2025,21,Hyderabad,HYD,G706,Commercial,99.11,54.04,48.91,230.75,0,29.75,7.29,722.9,Yes,SM78900
18-11-2025,14,Mumbai,MUM,G429,Industrial,127.93,25.94,49.79,224.83,0,25.39,8.93,1141.85,No,SM13687
02-02-2025,5,Mumbai,MUM,G213,Commercial,38.35,8,53.83,221.37,0,27.19,9.07,347.94,No,SM45896
23-05-2025,22,Hyderabad,HYD,G962,Industrial,315.11,154.76,61.51,231.92,0,27.23,7.35,2314.5,Yes,SM88785
21-12-2025,10,Mumbai,MUM,G471,Residential,12.8,4.7,34.28,223.59,0,31.7,9.26,118.52,No,SM57820
08-05-2025,21,Chandigarh,CHD,G811,Residential,7.5,4.3,53.75,225.57,0,20.57,6.01,45.06,Yes,SM14009
24-08-2025,13,Hyderabad,HYD,G231,Commercial,39.33,22.11,58.93,232.72,0,24.23,7.19,282.63,No,SM48615
10-05-2025,6,Ahmedabad,AMD,G233,Residential,7.3,4.01,43.73,221.48,0,36.11,5.95,43.37,No,SM21673
15-06-2025,17,Chandigarh,CHD,G787,Industrial,111.14,39.84,65.11,223.26,0,27.65,5.72,635.58,No,SM40191
15-01-2025,14,Kolkata,PUN,G244,Residential,4.54,1.17,40,226.18,1,22.52,6.66,30.21,No,SM68076
31-05-2025,1,Mumbai,MUM,G564,Industrial,150.82,34.44,64.08,227.78,0,30.06,9.11,1374.17,No,SM54515
31-10-2025,10,Hyderabad,HYD,G844,Commercial,64.52,35.52,61.45,222.1,0,25.2,6.92,446.19,No,SM23082
03-01-2025,6,Delhi,DEL,G865,Residential,6.63,2.81,52.66,220.48,0,28.84,8.22,54.51,No,SM30154
07-11-2025,2,Kolkata,PUN,G145,Industrial,110.47,29.55,55.12,220.48,0,27.46,6.47,715.19,No,SM38549
15-10-2025,13,Hyderabad,HYD,G959,Commercial,38.56,18.59,42.86,234.12,0,26.09,6.9,265.85,No,SM64261
04-12-2025,2,Chennai,CHE,G997,Commercial,25.18,12.29,41.52,233.3,0,33.03,7.69,193.59,No,SM87391
19-09-2025,21,Bangalore,BLR,G604,Residential,6.73,3.6,57.67,223.68,0,29.69,7.46,50.23,Yes,SM33811
04-05-2025,10,Hyderabad,HYD,G692,Commercial,23.44,8.4,43.34,232.92,0,30.46,7.37,172.82,No,SM33927
24-09-2025,15,Chennai,CHE,G371,Residential,8.02,4.02,57.8,226.64,0,34.79,7.8,62.56,No,SM57960
10-06-2025,2,Kolkata,PUN,G362,Residential,4.76,1.63,49.46,222.26,0,22.81,6.61,31.46,No,SM50223
26-09-2025,4,Ahmedabad,AMD,G788,Commercial,12.35,7.8,60.23,225.48,0,30.42,5.97,73.73,No,SM21367
28-10-2025,8,Chandigarh,CHD,G674,Industrial,105.26,38.53,49.53,230.75,0,24.65,5.7,599.54,No,SM18430
25-10-2025,22,Kolkata,PUN,G396,Industrial,194.41,54.41,65.71,224.91,0,26.49,6.32,1227.71,Yes,SM12295
13-06-2025,22,Delhi,DEL,G119,Industrial,232.02,107.82,67.2,224.23,1,32.05,7.85,1821.79,Yes,SM18953
13-09-2025,4,Delhi,DEL,G854,Residential,7.02,2.68,42.7,232.6,0,31.16,8.15,57.25,No,SM14479
11-12-2025,20,Delhi,DEL,G895,Industrial,381.43,163.62,71.14,230.82,0,30.51,8.34,3179.98,Yes,SM47828
26-06-2025,3,Chandigarh,CHD,G532,Residential,5.28,2.6,44.53,232.95,0,24.58,5.96,31.44,No,SM76034
01-05-2025,14,Bangalore,BLR,G578,Residential,4.18,2,46.42,221.75,0,28.98,7.04,29.39,No,SM36307
16-09-2025,15,Ahmedabad,AMD,G220,Commercial,23.41,12.78,47.34,227.91,0,27.23,5.78,135.28,No,SM99916
27-08-2025,10,Kolkata,PUN,G285,Industrial,203.57,72.34,57.48,223.56,0,30,6.49,1320.18,No,SM62987
10-05-2025,20,Mumbai,MUM,G959,Residential,19.98,3.26,43,234.02,0,31.27,8.5,169.84,Yes,SM43157
29-09-2025,11,Chandigarh,CHD,G169,Residential,5.02,2.24,41.5,225.02,0,21.55,6.21,31.14,No,SM20171
08-11-2025,22,Chennai,CHE,G358,Residential,18.16,7.63,40.82,222.21,0,33.63,7.43,134.93,Yes,SM45352
04-06-2025,4,Hyderabad,HYD,G776,Residential,7.58,3.32,33.76,221.97,0,27.68,6.7,50.82,No,SM61819
08-02-2025,22,Ahmedabad,AMD,G243,Residential,10.08,6.42,50.01,223.39,1,33.12,5.56,56.03,Yes,SM64800
02-07-2025,23,Chennai,CHE,G501,Residential,11.19,5.07,59.12,230.45,0,26.64,7.01,78.44,No,SM77535
23-07-2025,0,Ahmedabad,AMD,G158,Residential,3.47,1.37,40.35,231.1,0,32.85,6.07,21.09,No,SM48168
13-09-2025,17,Hyderabad,HYD,G938,Residential,6.21,2.78,53.62,228.49,0,29.8,7.27,45.15,No,SM85752
14-01-2025,4,Chennai,CHE,G889,Industrial,144.07,59.73,68.41,231.71,0,28.23,7.76,1118.47,No,SM70753
21-04-2025,16,Ahmedabad,AMD,G206,Residential,6.67,3.85,37.67,225.17,0,36.7,6.03,40.22,No,SM62299
07-04-2025,2,Delhi,DEL,G101,Industrial,105.99,40.22,45.6,225.6,0,32.57,7.66,812.12,No,SM40772
28-08-2025,4,Chennai,CHE,G199,Industrial,76.51,45.65,46.65,223.22,0,29.42,7.4,566.01,No,SM25470
29-08-2025,17,Chandigarh,CHD,G161,Commercial,21.17,8.66,60.12,225.05,0,26.99,5.75,121.68,No,SM69766
02-04-2025,0,Chandigarh,CHD,G110,Industrial,69.99,27.98,59,222.9,0,21.58,5.77,403.72,No,SM83986
15-08-2025,19,Hyderabad,HYD,G687,Residential,15.72,8.43,52.57,223.56,0,24.2,6.93,109.03,Yes,SM88434
21-10-2025,11,Hyderabad,HYD,G409,Commercial,51.29,27.07,46.13,223.98,0,24.13,6.74,345.75,No,SM62637
13-07-2025,4,Hyderabad,HYD,G658,Commercial,37.52,21.29,53.75,223.98,0,26.14,6.94,260.52,No,SM34865
28-02-2025,11,Bangalore,BLR,G182,Industrial,234.51,111.39,67.45,220.61,0,24.07,6.6,1548.01,No,SM18960
01-04-2025,0,Bangalore,BLR,G489,Industrial,90.96,45.58,48.1,229.42,0,29.2,6.63,603.42,No,SM44382
30-05-2025,5,Kolkata,PUN,G506,Industrial,94.51,34.88,40.09,234.38,0,31.67,6.34,599.41,No,SM78250
14-06-2025,5,Mumbai,MUM,G156,Residential,8.04,1.67,52.8,227.43,0,34.35,9.17,73.68,No,SM29235
28-08-2025,2,Ahmedabad,AMD,G616,Commercial,30.29,18.24,37.03,223.6,0,29.41,6.08,184.16,No,SM37934
07-09-2025,0,Mumbai,MUM,G956,Residential,7.29,1.74,55.73,231.6,0,27.36,8.51,62.01,No,SM81992
14-03-2025,16,Delhi,DEL,G380,Residential,6.68,2.09,39.67,234.71,0,25.76,7.84,52.31,No,SM83673
31-07-2025,22,Delhi,DEL,G492,Industrial,226.73,74.1,58.67,220.33,0,31.33,7.96,1804.22,Yes,SM22101
30-04-2025,14,Kolkata,PUN,G289,Industrial,136.74,38.75,64.28,223.55,0,28.61,6.57,898.83,No,SM85370
14-01-2025,2,Chennai,CHE,G716,Commercial,23.19,9.27,41.32,231.12,0,35.5,7.5,173.95,No,SM74962
16-10-2025,16,Ahmedabad,AMD,G857,Commercial,23.89,11.04,50.39,231.8,0,32.1,6.14,146.6,No,SM40984
05-12-2025,11,Chennai,CHE,G449,Commercial,17.38,9.29,51.74,221.89,0,26.11,7.55,131.23,No,SM24395
28-10-2025,19,Chandigarh,CHD,G582,Commercial,52.74,18.08,47.27,230.37,0,27.15,6.3,332.48,Yes,SM87690
31-05-2025,21,Chandigarh,CHD,G915,Commercial,93.38,34.92,46.34,232.3,0,20.53,5.59,521.79,Yes,SM80760
08-07-2025,6,Chennai,CHE,G884,Commercial,37.92,18.59,60.79,227.25,0,33.68,7.68,291.14,No,SM68551
17-12-2025,5,Kolkata,PUN,G699,Commercial,10.31,3.19,40,228.11,0,31.43,6.5,66.98,No,SM98380
27-09-2025,16,Bangalore,BLR,G835,Commercial,20.39,6.37,56.04,233.06,0,28.95,7.23,147.45,No,SM61247
11-01-2025,23,Delhi,DEL,G138,Industrial,173.07,75.64,52.31,230.86,0,24.76,7.51,1300.23,No,SM45806
25-10-2025,17,Hyderabad,HYD,G589,Industrial,145.65,78.14,58.57,224.92,0,30.37,6.82,992.85,No,SM37798
29-07-2025,18,Kolkata,PUN,G245,Commercial,80.97,30.74,44.18,228.84,0,29.08,6.75,546.38,Yes,SM86944
07-02-2025,21,Ahmedabad,AMD,G649,Commercial,56.37,30.13,51.64,221,0,33.65,6.38,359.59,Yes,SM86006
27-04-2025,5,Delhi,DEL,G936,Industrial,124.77,37.71,49.48,231.53,0,23.6,7.96,992.68,No,SM78063
27-05-2025,0,Chandigarh,CHD,G178,Residential,5.92,2.27,44.59,232.49,0,27.16,6.29,37.26,No,SM90479
24-04-2025,10,Delhi,DEL,G754,Residential,5.33,2.26,46.53,222.52,0,29.8,8.43,44.93,No,SM91593
24-01-2025,3,Chennai,CHE,G651,Commercial,31.88,15.11,53.19,231.85,0,29.63,7.1,226.5,No,SM76865
01-04-2025,20,Hyderabad,HYD,G496,Industrial,240.77,137.27,55.08,223.36,0,24.06,6.85,1648.66,Yes,SM51863
01-10-2025,12,Mumbai,MUM,G557,Industrial,246.64,49.73,74.66,221.11,0,26.05,9.02,2224.92,No,SM99765
09-10-2025,15,Chennai,CHE,G189,Commercial,28.78,11.09,46.88,226.52,0,26.21,7.32,210.74,No,SM17090
24-11-2025,14,Mumbai,MUM,G195,Industrial,153.48,41.85,70.35,227.95,0,27.81,9.1,1396.47,No,SM13269
25-08-2025,14,Hyderabad,HYD,G769,Industrial,116.23,69.68,44.62,232.01,0,28.62,6.61,768.61,No,SM77852
15-04-2025,16,Ahmedabad,AMD,G881,Commercial,37.48,22.12,40.75,231.33,0,36.14,6.42,240.52,No,SM70475
23-11-2025,16,Kolkata,PUN,G687,Residential,8.11,3.15,40,223.26,0,28.49,6.62,53.69,No,SM56166
07-09-2025,11,Delhi,DEL,G833,Industrial,239.53,65.41,81.95,234.87,0,28.2,8.31,1989.8,No,SM88791
29-04-2025,10,Hyderabad,HYD,G408,Commercial,25.63,11.53,55.56,226.94,0,27.53,7.03,180.21,No,SM45321
14-03-2025,14,Bangalore,BLR,G428,Commercial,26.15,13.24,58.61,229.2,0,29.57,6.6,172.51,No,SM56665
08-07-2025,17,Kolkata,PUN,G512,Residential,4.39,1.74,43.43,230.43,0,26.68,6.48,28.44,No,SM78416
07-03-2025,7,Bangalore,BLR,G250,Commercial,34.3,12.33,57.43,230.38,0,21.99,7.07,242.37,No,SM56197
17-06-2025,9,Ahmedabad,AMD,G817,Industrial,150.86,85.28,53.09,220.77,1,36.45,5.97,901.29,No,SM47371
26-08-2025,15,Bangalore,BLR,G970,Residential,2.9,1.58,51.29,234.58,1,24.27,7.46,21.65,No,SM13006
18-02-2025,9,Kolkata,PUN,G852,Industrial,80.79,32.19,40.36,232.04,0,31.35,6.44,520.62,No,SM25756
11-05-2025,11,Bangalore,BLR,G853,Industrial,302.25,131.91,76.23,223.13,0,24.6,7.37,2228.7,No,SM52391
15-01-2025,15,Chandigarh,CHD,G748,Industrial,155.79,50.01,46.58,225.94,0,26.02,5.95,926.72,No,SM98407
02-01-2025,20,Bangalore,BLR,G334,Commercial,62.72,26.94,56.27,226.13,0,29.27,7.12,446.47,Yes,SM44167
19-05-2025,19,Chandigarh,CHD,G503,Residential,8.14,3.96,46.81,234.19,0,21.4,6.37,51.85,Yes,SM56007
28-02-2025,17,Kolkata,PUN,G677,Commercial,19.42,7.71,53.9,229.63,0,31.21,6.29,122.24,No,SM85803
29-06-2025,11,Mumbai,MUM,G925,Residential,15.31,5.06,31.53,229.27,0,28.91,8.77,134.34,No,SM72133
17-10-2025,7,Chennai,CHE,G312,Commercial,28.74,9.47,58.87,222.49,0,28.9,7.07,203.35,No,SM84581
27-08-2025,0,Hyderabad,HYD,G174,Commercial,31.03,10.82,47.1,224.76,0,25.17,6.51,202.17,No,SM82944
25-01-2025,21,Delhi,DEL,G437,Residential,10.42,3.77,60.04,231.67,0,32.32,7.57,78.91,Yes,SM51609
04-05-2025,20,Chennai,CHE,G626,Industrial,341.01,156.94,83.1,227.56,0,31.75,7.77,2651.18,Yes,SM19376
12-09-2025,8,Mumbai,MUM,G294,Commercial,57.62,17.5,55.76,220.75,0,32.52,9.05,521.33,No,SM98624
08-08-2025,8,Ahmedabad,AMD,G196,Residential,7.21,3.91,58.72,224.96,0,35.92,5.63,40.6,No,SM39412
18-12-2025,10,Chennai,CHE,G767,Industrial,122.14,54.83,60.21,234.41,0,30.67,7.34,897.11,No,SM37777
10-07-2025,7,Delhi,DEL,G117,Residential,9.26,2.91,35.93,232.4,0,23.62,8.27,76.62,No,SM31579
14-04-2025,3,Hyderabad,HYD,G638,Industrial,104.75,65.75,58.48,223.71,0,25.82,7.4,775.12,No,SM61196
21-02-2025,7,Chandigarh,CHD,G367,Industrial,137.45,56.53,61.74,230.57,0,24.89,5.87,806.52,No,SM93214
21-11-2025,17,Hyderabad,HYD,G940,Industrial,114.84,61.11,64.48,221.71,0,31.63,7.21,828.41,No,SM64551
16-01-2025,9,Delhi,DEL,G446,Industrial,133.49,63.78,44.35,223.69,0,32.6,8.14,1087.28,No,SM32690
25-01-2025,22,Hyderabad,HYD,G281,Commercial,52.35,27.68,57.23,225.71,0,25.48,6.59,344.94,Yes,SM13889
22-06-2025,3,Delhi,DEL,G818,Industrial,181.37,32.98,52.14,232.01,0,31.92,8.43,1529.34,No,SM85520
19-04-2025,8,Ahmedabad,AMD,G287,Industrial,78.19,42.11,47.82,221.96,0,28.94,6.23,487.37,No,SM81535
19-12-2025,19,Mumbai,MUM,G742,Commercial,93.29,17.82,63.33,220.02,0,33.96,9.19,857.67,Yes,SM42670
19-09-2025,8,Chandigarh,CHD,G374,Industrial,94.69,40.36,41.47,232.09,0,25.82,5.74,543.84,No,SM34777
02-10-2025,22,Ahmedabad,AMD,G751,Industrial,336.09,187.74,86.61,222.8,0,31.29,6.43,2161.69,Yes,SM58904
22-05-2025,1,Chennai,CHE,G967,Industrial,75.5,33.89,47.55,230.81,0,31.71,7.14,539.08,No,SM75870
31-01-2025,15,Ahmedabad,AMD,G654,Industrial,114.98,50.06,57.5,228.33,0,28.87,6.02,691.81,No,SM26419
08-02-2025,21,Mumbai,MUM,G454,Commercial,35.83,11.53,58.58,225.18,0,27.18,8.93,320.11,Yes,SM11908
15-07-2025,4,Delhi,DEL,G382,Industrial,144.38,57.4,69.44,224.36,0,25.93,7.79,1124.49,No,SM35906
22-06-2025,17,Chennai,CHE,G883,Industrial,195.35,116.56,64.53,225.78,0,28.35,7.23,1411.8,No,SM41708
26-02-2025,15,Kolkata,PUN,G373,Residential,3.64,1.11,40,234.14,0,26.26,6.23,22.65,No,SM78119
14-11-2025,4,Chandigarh,CHD,G125,Residential,4.54,1.27,45.45,229.29,0,20.11,5.77,26.21,No,SM67478
13-11-2025,21,Bangalore,BLR,G377,Commercial,55.07,20.42,37.51,222.39,0,29.9,7.37,406.17,Yes,SM80799
21-01-2025,11,Ahmedabad,AMD,G921,Industrial,192.19,102.6,59.22,227.08,0,34.87,6.05,1162.29,No,SM13070
20-03-2025,15,Delhi,DEL,G465,Industrial,93.25,23.71,47.33,230.21,0,26.28,8.05,750.9,No,SM16025
29-08-2025,18,Delhi,DEL,G396,Commercial,38.35,12.27,33.83,232.49,0,29.75,8.43,323.22,Yes,SM77069
28-09-2025,21,Hyderabad,HYD,G470,Residential,9.37,3.85,42.94,231.91,0,31.29,7.05,66.07,Yes,SM61064
22-02-2025,14,Kolkata,PUN,G776,Industrial,100.22,36.7,43.13,222.64,0,26.74,6.22,623.01,No,SM75897
04-08-2025,20,Mumbai,MUM,G540,Commercial,84.85,19.74,45.49,224.64,0,32.3,9.33,791.61,Yes,SM34960
13-06-2025,5,Kolkata,PUN,G288,Industrial,146.85,45.6,44.65,224.77,0,31.95,6.73,988.75,No,SM81975
19-05-2025,2,Hyderabad,HYD,G103,Residential,7.25,3.69,59.72,226.12,0,28.5,6.52,47.25,No,SM56373
01-02-2025,0,Kolkata,PUN,G178,Commercial,12.64,3.92,63.25,234.37,0,29.55,6.55,82.81,No,SM38865
19-10-2025,18,Bangalore,BLR,G368,Industrial,345.38,214.05,65.54,231.35,0,21.9,6.8,2350.19,Yes,SM27940
27-03-2025,22,Ahmedabad,AMD,G579,Residential,5.49,1.95,56.55,234.64,0,32.02,6.21,34.12,Yes,SM55908
26-08-2025,1,Kolkata,PUN,G341,Commercial,10.63,3.03,54.11,229.82,0,25.66,6.32,67.13,No,SM40926
18-07-2025,13,Kolkata,PUN,G692,Industrial,92.56,35.94,56.67,232.58,0,23.76,6.36,588.63,No,SM29822
26-09-2025,11,Chandigarh,CHD,G609,Residential,6.74,3,34.67,233.14,0,28.54,6.43,43.34,No,SM63480
24-11-2025,1,Delhi,DEL,G869,Industrial,86.27,42.21,49.63,231.84,0,25.63,7.51,647.83,No,SM24711
08-06-2025,16,Chandigarh,CHD,G369,Commercial,36.27,17.15,33.63,229.82,0,29.7,6.03,218.67,No,SM39188
30-07-2025,14,Bangalore,BLR,G986,Residential,13.09,7.41,50.31,222.67,0,23.13,6.87,89.95,No,SM56574
18-04-2025,19,Ahmedabad,AMD,G337,Industrial,305.59,203.92,74.56,230.51,0,28.21,5.6,1712.65,Yes,SM56215
16-09-2025,1,Hyderabad,HYD,G809,Industrial,62.21,28.43,40.22,223.3,0,27.97,7.19,446.97,No,SM15180
13-03-2025,7,Delhi,DEL,G761,Commercial,51.06,11.4,64.11,227.99,0,24.2,8,408.39,No,SM28865
17-10-2025,21,Delhi,DEL,G484,Industrial,234.67,54.24,62.47,223.28,0,28.26,7.99,1875.9,Yes,SM38575
05-08-2025,15,Ahmedabad,AMD,G434,Commercial,19.41,12.45,46.94,232.88,0,34.84,6.07,117.75,No,SM14778
09-09-2025,0,Chandigarh,CHD,G495,Residential,1.45,0.72,48.14,228.57,0,20.52,6.39,9.26,No,SM23261
07-03-2025,1,Mumbai,MUM,G704,Residential,5.58,1.86,37.56,223.09,0,26.41,9.23,51.55,No,SM25508
12-10-2025,2,Ahmedabad,AMD,G654,Commercial,25.9,14.57,40.59,226.25,0,34.59,5.57,144.17,No,SM83886
03-07-2025,2,Chandigarh,CHD,G185,Industrial,101.47,41.01,64.15,232.86,0,22.83,6.28,636.85,No,SM50977
31-12-2025,19,Chandigarh,CHD,G813,Industrial,288.78,120.35,82.88,230.68,0,28.06,5.61,1621.38,Yes,SM21185
01-11-2025,1,Bangalore,BLR,G108,Commercial,18.42,12.12,55.84,227.09,0,25.62,7.23,133.11,No,SM71335
01-03-2025,13,Bangalore,BLR,G188,Residential,4.48,2.67,45.45,223.98,0,23.16,6.84,30.67,No,SM13924
22-08-2025,17,Chandigarh,CHD,G838,Industrial,88.31,35.39,53.83,220.42,1,21.28,6.25,552.23,No,SM49965
08-09-2025,6,Chandigarh,CHD,G850,Residential,6.5,2.92,54.65,229.1,0,24.46,6.28,40.8,No,SM25315
27-08-2025,16,Chandigarh,CHD,G993,Commercial,25.13,13.37,50.51,225.61,0,27.81,6.39,160.62,No,SM12594
08-06-2025,7,Kolkata,PUN,G378,Commercial,36.86,12.74,42.83,227.04,0,27.15,6.77,249.5,No,SM92143
04-09-2025,23,Kolkata,PUN,G702,Commercial,33.31,13.09,56.49,220.21,0,29.51,6.33,210.66,No,SM38314
